N	L	T	lambda0	lambda1	lambda2	K	h	b	Cost_PL_S	s0_PL_S	S0_PL_S	s1_PL_S	S1_PL_S	s2_PL_S	S2_PL_S	s3_PL_S	S3_PL_S	s4_PL_S	S4_PL_S	s5_PL_S	S5_PL_S	s6_PL_S	S6_PL_S	s7_PL_S	S7_PL_S	s8_PL_S	S8_PL_S	s9_PL_S	S9_PL_S	s10_PL_S	S10_PL_S	s11_PL_S	S11_PL_S	s12_PL_S	S12_PL_S	s13_PL_S	S13_PL_S	s14_PL_S	S14_PL_S	s15_PL_S	S15_PL_S	s16_PL_S	S16_PL_S	s17_PL_S	S17_PL_S	s18_PL_S	S18_PL_S	s19_PL_S	S19_PL_S	s20_PL_S	S20_PL_S
12	0	2	2	1	3	200	1	29	8	577.9028418	0	34	-1	34	-2	34	-3	34	-4	34	-5	34	-6	34	-7	34	-8	34	-9	34	-10	34	-11	34	-12	34	-13	34	-14	34	-15	34	-16	34	-17	34	-18	34	-19	34	-20	34	
12	0	2	2	1	3	200	3	9	8	704.3818595	-6	25	-7	25	-8	25	-9	25	-10	25	-11	25	-12	25	-13	25	-14	25	-15	25	-16	25	-17	25	-18	25	-19	25	-20	25	-21	25	-22	25	-23	25	-24	25	-25	25	-26	25	
12	0	2	2	1	3	200	3	19	8	790.0011223	-2	27	-3	27	-4	27	-5	27	-6	27	-7	27	-8	27	-9	27	-10	27	-11	27	-12	27	-13	27	-14	27	-15	27	-16	27	-17	27	-18	27	-19	27	-20	27	-21	27	-22	27	
12	0	2	2	1	3	200	3	29	8	836.3883059	-1	28	-2	28	-3	28	-4	28	-5	28	-6	28	-7	28	-8	28	-9	28	-10	28	-11	28	-12	28	-13	28	-14	28	-15	28	-16	28	-17	28	-18	28	-19	28	-20	28	-21	28	
12	0	2	2	1	3	200	5	9	8	807.0806219	-7	17	-8	17	-9	17	-10	17	-11	17	-12	17	-13	17	-14	17	-15	17	-16	17	-17	17	-18	17	-19	17	-20	17	-21	17	-22	17	-23	17	-24	17	-25	17	-26	17	-27	17	
12	0	2	2	1	3	200	5	19	8	939.1358207	-2	17	-3	17	-4	17	-5	17	-6	17	-7	17	-8	17	-9	17	-10	17	-11	17	-12	17	-13	17	-14	17	-15	17	-16	17	-17	17	-18	17	-19	17	-20	17	-21	17	-22	17	
12	0	2	2	1	3	200	5	29	8	997.317107	-1	18	-2	18	-3	18	-4	18	-5	18	-6	18	-7	18	-8	18	-9	18	-10	18	-11	18	-12	18	-13	18	-14	18	-15	18	-16	18	-17	18	-18	18	-19	18	-20	18	-21	18	
12	0	2	3	1	2	50	1	9	10	256.0171855	0	21	-1	21	-2	21	-3	21	-4	21	-5	21	-6	21	-7	21	-8	21	-9	21	-10	21	-11	21	-12	21	-13	21	-14	21	-15	21	-16	21	-17	21	-18	21	-19	21	-20	21	
12	0	2	3	1	2	50	1	19	10	267.0753911	2	22	1	22	0	22	-1	22	-2	22	-3	22	-4	22	-5	22	-6	22	-7	22	-8	22	-9	22	-10	22	-11	22	-12	22	-13	22	-14	22	-15	22	-16	22	-17	22	-18	22	
12	0	2	3	1	2	50	1	29	10	272.7740843	2	23	1	23	0	23	-1	23	-2	23	-3	23	-4	23	-5	23	-6	23	-7	23	-8	23	-9	23	-10	23	-11	23	-12	23	-13	23	-14	23	-15	23	-16	23	-17	23	-18	23	
12	0	2	3	1	2	50	3	9	10	377.2683089	-1	11	-2	11	-3	11	-4	11	-5	11	-6	11	-7	11	-8	11	-9	11	-10	11	-11	11	-12	11	-13	11	-14	11	-15	11	-16	11	-17	11	-18	11	-19	11	-20	11	-21	11	
12	0	2	3	1	2	50	3	19	10	412.9667365	1	14	0	14	-1	14	-2	14	-3	14	-4	14	-5	14	-6	14	-7	14	-8	14	-9	14	-10	14	-11	14	-12	14	-13	14	-14	14	-15	14	-16	14	-17	14	-18	14	-19	14	
12	0	2	3	1	2	50	3	29	10	428.630476	2	15	1	15	0	15	-1	15	-2	15	-3	15	-4	15	-5	15	-6	15	-7	15	-8	15	-9	15	-10	15	-11	15	-12	15	-13	15	-14	15	-15	15	-16	15	-17	15	-18	15	
12	0	2	3	1	2	50	5	9	10	427.535756	-1	8	-2	8	-3	8	-4	8	-5	8	-6	8	-7	8	-8	8	-9	8	-10	8	-11	8	-12	8	-13	8	-14	8	-15	8	-16	8	-17	8	-18	8	-19	8	-20	8	-21	8	
12	0	2	3	1	2	50	5	19	10	485.69139	0	9	-1	9	-2	9	-3	9	-4	9	-5	9	-6	9	-7	9	-8	9	-9	9	-10	9	-11	9	-12	9	-13	9	-14	9	-15	9	-16	9	-17	9	-18	9	-19	9	-20	9	
12	0	2	3	1	2	50	5	29	10	509.9917952	1	9	0	9	-1	9	-2	9	-3	9	-4	9	-5	9	-6	9	-7	9	-8	9	-9	9	-10	9	-11	9	-12	9	-13	9	-14	9	-15	9	-16	9	-17	9	-18	9	-19	9	
12	0	2	3	1	2	100	1	9	10	370.2171621	-1	32	-2	32	-3	32	-4	32	-5	32	-6	32	-7	32	-8	32	-9	32	-10	32	-11	32	-12	32	-13	32	-14	32	-15	32	-16	32	-17	32	-18	32	-19	32	-20	32	-21	32	
12	0	2	3	1	2	100	1	19	10	388.4352992	1	34	0	34	-1	34	-2	34	-3	34	-4	34	-5	34	-6	34	-7	34	-8	34	-9	34	-10	34	-11	34	-12	34	-13	34	-14	34	-15	34	-16	34	-17	34	-18	34	-19	34	
